0,1
AIDE/root/autodl-tmp/AIDE_Dataset/0272/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0272.json
AIDE/root/autodl-tmp/AIDE_Dataset/1003/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1003.json
AIDE/root/autodl-tmp/AIDE_Dataset/0830/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0830.json
AIDE/root/autodl-tmp/AIDE_Dataset/0823/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0823.json
AIDE/root/autodl-tmp/AIDE_Dataset/1128/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1128.json
AIDE/root/autodl-tmp/AIDE_Dataset/0428/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0428.json
AIDE/root/autodl-tmp/AIDE_Dataset/1874/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1874.json
AIDE/root/autodl-tmp/AIDE_Dataset/0377/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0377.json
AIDE/root/autodl-tmp/AIDE_Dataset/0338/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0338.json
AIDE/root/autodl-tmp/AIDE_Dataset/0088/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0088.json
AIDE/root/autodl-tmp/AIDE_Dataset/1125/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1125.json
AIDE/root/autodl-tmp/AIDE_Dataset/1821/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1821.json
AIDE/root/autodl-tmp/AIDE_Dataset/2701/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2701.json
AIDE/root/autodl-tmp/AIDE_Dataset/2858/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2858.json
AIDE/root/autodl-tmp/AIDE_Dataset/0744/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0744.json
AIDE/root/autodl-tmp/AIDE_Dataset/2477/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2477.json
AIDE/root/autodl-tmp/AIDE_Dataset/1481/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1481.json
AIDE/root/autodl-tmp/AIDE_Dataset/2922/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2922.json
AIDE/root/autodl-tmp/AIDE_Dataset/2677/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2677.json
AIDE/root/autodl-tmp/AIDE_Dataset/1839/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1839.json
AIDE/root/autodl-tmp/AIDE_Dataset/2106/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2106.json
AIDE/root/autodl-tmp/AIDE_Dataset/2459/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2459.json
AIDE/root/autodl-tmp/AIDE_Dataset/0533/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0533.json
AIDE/root/autodl-tmp/AIDE_Dataset/0740/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0740.json
AIDE/root/autodl-tmp/AIDE_Dataset/1595/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1595.json
AIDE/root/autodl-tmp/AIDE_Dataset/2422/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2422.json
AIDE/root/autodl-tmp/AIDE_Dataset/0405/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0405.json
AIDE/root/autodl-tmp/AIDE_Dataset/0392/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0392.json
AIDE/root/autodl-tmp/AIDE_Dataset/1724/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1724.json
AIDE/root/autodl-tmp/AIDE_Dataset/1078/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1078.json
AIDE/root/autodl-tmp/AIDE_Dataset/1814/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1814.json
AIDE/root/autodl-tmp/AIDE_Dataset/2537/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2537.json
AIDE/root/autodl-tmp/AIDE_Dataset/1357/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1357.json
AIDE/root/autodl-tmp/AIDE_Dataset/1138/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1138.json
AIDE/root/autodl-tmp/AIDE_Dataset/0182/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0182.json
AIDE/root/autodl-tmp/AIDE_Dataset/0445/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0445.json
AIDE/root/autodl-tmp/AIDE_Dataset/0662/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0662.json
AIDE/root/autodl-tmp/AIDE_Dataset/2711/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2711.json
AIDE/root/autodl-tmp/AIDE_Dataset/0889/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0889.json
AIDE/root/autodl-tmp/AIDE_Dataset/1653/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1653.json
AIDE/root/autodl-tmp/AIDE_Dataset/1819/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1819.json
AIDE/root/autodl-tmp/AIDE_Dataset/1758/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1758.json
AIDE/root/autodl-tmp/AIDE_Dataset/2621/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2621.json
AIDE/root/autodl-tmp/AIDE_Dataset/1656/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1656.json
AIDE/root/autodl-tmp/AIDE_Dataset/1838/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1838.json
AIDE/root/autodl-tmp/AIDE_Dataset/0733/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0733.json
AIDE/root/autodl-tmp/AIDE_Dataset/2748/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2748.json
AIDE/root/autodl-tmp/AIDE_Dataset/0266/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0266.json
AIDE/root/autodl-tmp/AIDE_Dataset/2675/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2675.json
AIDE/root/autodl-tmp/AIDE_Dataset/1566/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1566.json
AIDE/root/autodl-tmp/AIDE_Dataset/2122/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2122.json
AIDE/root/autodl-tmp/AIDE_Dataset/1585/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1585.json
AIDE/root/autodl-tmp/AIDE_Dataset/3045/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3045.json
AIDE/root/autodl-tmp/AIDE_Dataset/0617/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0617.json
AIDE/root/autodl-tmp/AIDE_Dataset/0685/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0685.json
AIDE/root/autodl-tmp/AIDE_Dataset/1780/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1780.json
AIDE/root/autodl-tmp/AIDE_Dataset/0058/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0058.json
AIDE/root/autodl-tmp/AIDE_Dataset/1826/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1826.json
AIDE/root/autodl-tmp/AIDE_Dataset/2039/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2039.json
AIDE/root/autodl-tmp/AIDE_Dataset/1929/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1929.json
AIDE/root/autodl-tmp/AIDE_Dataset/1977/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1977.json
AIDE/root/autodl-tmp/AIDE_Dataset/0955/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0955.json
AIDE/root/autodl-tmp/AIDE_Dataset/0215/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0215.json
AIDE/root/autodl-tmp/AIDE_Dataset/1013/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1013.json
AIDE/root/autodl-tmp/AIDE_Dataset/0952/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0952.json
AIDE/root/autodl-tmp/AIDE_Dataset/1683/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1683.json
AIDE/root/autodl-tmp/AIDE_Dataset/1743/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1743.json
AIDE/root/autodl-tmp/AIDE_Dataset/0378/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0378.json
AIDE/root/autodl-tmp/AIDE_Dataset/1284/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1284.json
AIDE/root/autodl-tmp/AIDE_Dataset/1674/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1674.json
AIDE/root/autodl-tmp/AIDE_Dataset/2401/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2401.json
AIDE/root/autodl-tmp/AIDE_Dataset/0453/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0453.json
AIDE/root/autodl-tmp/AIDE_Dataset/1794/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1794.json
AIDE/root/autodl-tmp/AIDE_Dataset/2870/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2870.json
AIDE/root/autodl-tmp/AIDE_Dataset/1979/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1979.json
AIDE/root/autodl-tmp/AIDE_Dataset/2100/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2100.json
AIDE/root/autodl-tmp/AIDE_Dataset/1388/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1388.json
AIDE/root/autodl-tmp/AIDE_Dataset/0257/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0257.json
AIDE/root/autodl-tmp/AIDE_Dataset/2813/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2813.json
AIDE/root/autodl-tmp/AIDE_Dataset/2838/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2838.json
AIDE/root/autodl-tmp/AIDE_Dataset/2639/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2639.json
AIDE/root/autodl-tmp/AIDE_Dataset/0886/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0886.json
AIDE/root/autodl-tmp/AIDE_Dataset/2915/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2915.json
AIDE/root/autodl-tmp/AIDE_Dataset/0167/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0167.json
AIDE/root/autodl-tmp/AIDE_Dataset/0226/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0226.json
AIDE/root/autodl-tmp/AIDE_Dataset/0036/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0036.json
AIDE/root/autodl-tmp/AIDE_Dataset/2261/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2261.json
AIDE/root/autodl-tmp/AIDE_Dataset/1734/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1734.json
AIDE/root/autodl-tmp/AIDE_Dataset/0828/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0828.json
AIDE/root/autodl-tmp/AIDE_Dataset/1718/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1718.json
AIDE/root/autodl-tmp/AIDE_Dataset/2192/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2192.json
AIDE/root/autodl-tmp/AIDE_Dataset/1959/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1959.json
AIDE/root/autodl-tmp/AIDE_Dataset/2961/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2961.json
AIDE/root/autodl-tmp/AIDE_Dataset/2207/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2207.json
AIDE/root/autodl-tmp/AIDE_Dataset/2941/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2941.json
AIDE/root/autodl-tmp/AIDE_Dataset/2460/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2460.json
AIDE/root/autodl-tmp/AIDE_Dataset/1571/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1571.json
AIDE/root/autodl-tmp/AIDE_Dataset/2959/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2959.json
AIDE/root/autodl-tmp/AIDE_Dataset/0944/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0944.json
AIDE/root/autodl-tmp/AIDE_Dataset/3012/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3012.json
AIDE/root/autodl-tmp/AIDE_Dataset/1111/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1111.json
AIDE/root/autodl-tmp/AIDE_Dataset/1216/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1216.json
AIDE/root/autodl-tmp/AIDE_Dataset/2899/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2899.json
AIDE/root/autodl-tmp/AIDE_Dataset/0087/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0087.json
AIDE/root/autodl-tmp/AIDE_Dataset/2510/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2510.json
AIDE/root/autodl-tmp/AIDE_Dataset/0479/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0479.json
AIDE/root/autodl-tmp/AIDE_Dataset/1326/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1326.json
AIDE/root/autodl-tmp/AIDE_Dataset/1973/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1973.json
AIDE/root/autodl-tmp/AIDE_Dataset/0995/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0995.json
AIDE/root/autodl-tmp/AIDE_Dataset/0984/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0984.json
AIDE/root/autodl-tmp/AIDE_Dataset/1303/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1303.json
AIDE/root/autodl-tmp/AIDE_Dataset/0021/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0021.json
AIDE/root/autodl-tmp/AIDE_Dataset/2075/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2075.json
AIDE/root/autodl-tmp/AIDE_Dataset/0540/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0540.json
AIDE/root/autodl-tmp/AIDE_Dataset/2280/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2280.json
AIDE/root/autodl-tmp/AIDE_Dataset/0095/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0095.json
AIDE/root/autodl-tmp/AIDE_Dataset/0414/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0414.json
AIDE/root/autodl-tmp/AIDE_Dataset/2866/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2866.json
AIDE/root/autodl-tmp/AIDE_Dataset/0571/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0571.json
AIDE/root/autodl-tmp/AIDE_Dataset/3053/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3053.json
AIDE/root/autodl-tmp/AIDE_Dataset/1312/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1312.json
AIDE/root/autodl-tmp/AIDE_Dataset/0864/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0864.json
AIDE/root/autodl-tmp/AIDE_Dataset/0774/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0774.json
AIDE/root/autodl-tmp/AIDE_Dataset/2066/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2066.json
AIDE/root/autodl-tmp/AIDE_Dataset/1333/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1333.json
AIDE/root/autodl-tmp/AIDE_Dataset/2085/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2085.json
AIDE/root/autodl-tmp/AIDE_Dataset/3042/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3042.json
AIDE/root/autodl-tmp/AIDE_Dataset/2349/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2349.json
AIDE/root/autodl-tmp/AIDE_Dataset/1613/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1613.json
AIDE/root/autodl-tmp/AIDE_Dataset/3014/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3014.json
AIDE/root/autodl-tmp/AIDE_Dataset/0759/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0759.json
AIDE/root/autodl-tmp/AIDE_Dataset/2392/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2392.json
AIDE/root/autodl-tmp/AIDE_Dataset/2769/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2769.json
AIDE/root/autodl-tmp/AIDE_Dataset/1143/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1143.json
AIDE/root/autodl-tmp/AIDE_Dataset/3061/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3061.json
AIDE/root/autodl-tmp/AIDE_Dataset/0457/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0457.json
AIDE/root/autodl-tmp/AIDE_Dataset/0754/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0754.json
AIDE/root/autodl-tmp/AIDE_Dataset/0525/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0525.json
AIDE/root/autodl-tmp/AIDE_Dataset/2795/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2795.json
AIDE/root/autodl-tmp/AIDE_Dataset/2909/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2909.json
AIDE/root/autodl-tmp/AIDE_Dataset/2469/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2469.json
AIDE/root/autodl-tmp/AIDE_Dataset/1045/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1045.json
AIDE/root/autodl-tmp/AIDE_Dataset/1150/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1150.json
AIDE/root/autodl-tmp/AIDE_Dataset/0502/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0502.json
AIDE/root/autodl-tmp/AIDE_Dataset/2833/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2833.json
AIDE/root/autodl-tmp/AIDE_Dataset/1632/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1632.json
AIDE/root/autodl-tmp/AIDE_Dataset/0908/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0908.json
AIDE/root/autodl-tmp/AIDE_Dataset/1943/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1943.json
AIDE/root/autodl-tmp/AIDE_Dataset/1502/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1502.json
AIDE/root/autodl-tmp/AIDE_Dataset/2671/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2671.json
AIDE/root/autodl-tmp/AIDE_Dataset/1649/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1649.json
AIDE/root/autodl-tmp/AIDE_Dataset/1237/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1237.json
AIDE/root/autodl-tmp/AIDE_Dataset/1244/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1244.json
AIDE/root/autodl-tmp/AIDE_Dataset/2438/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2438.json
AIDE/root/autodl-tmp/AIDE_Dataset/2625/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2625.json
AIDE/root/autodl-tmp/AIDE_Dataset/1803/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1803.json
AIDE/root/autodl-tmp/AIDE_Dataset/2860/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2860.json
AIDE/root/autodl-tmp/AIDE_Dataset/2234/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2234.json
AIDE/root/autodl-tmp/AIDE_Dataset/2762/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2762.json
AIDE/root/autodl-tmp/AIDE_Dataset/1385/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1385.json
AIDE/root/autodl-tmp/AIDE_Dataset/1317/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1317.json
AIDE/root/autodl-tmp/AIDE_Dataset/2755/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2755.json
AIDE/root/autodl-tmp/AIDE_Dataset/1749/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1749.json
AIDE/root/autodl-tmp/AIDE_Dataset/3026/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3026.json
AIDE/root/autodl-tmp/AIDE_Dataset/1325/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1325.json
AIDE/root/autodl-tmp/AIDE_Dataset/1435/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1435.json
AIDE/root/autodl-tmp/AIDE_Dataset/0979/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0979.json
AIDE/root/autodl-tmp/AIDE_Dataset/1589/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1589.json
AIDE/root/autodl-tmp/AIDE_Dataset/1925/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1925.json
AIDE/root/autodl-tmp/AIDE_Dataset/3033/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3033.json
AIDE/root/autodl-tmp/AIDE_Dataset/1383/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1383.json
AIDE/root/autodl-tmp/AIDE_Dataset/1121/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1121.json
AIDE/root/autodl-tmp/AIDE_Dataset/2087/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2087.json
AIDE/root/autodl-tmp/AIDE_Dataset/3044/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3044.json
AIDE/root/autodl-tmp/AIDE_Dataset/1525/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1525.json
AIDE/root/autodl-tmp/AIDE_Dataset/2666/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2666.json
AIDE/root/autodl-tmp/AIDE_Dataset/1207/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1207.json
AIDE/root/autodl-tmp/AIDE_Dataset/0825/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0825.json
AIDE/root/autodl-tmp/AIDE_Dataset/0553/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0553.json
AIDE/root/autodl-tmp/AIDE_Dataset/1474/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1474.json
AIDE/root/autodl-tmp/AIDE_Dataset/2496/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2496.json
AIDE/root/autodl-tmp/AIDE_Dataset/0473/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0473.json
AIDE/root/autodl-tmp/AIDE_Dataset/2901/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2901.json
AIDE/root/autodl-tmp/AIDE_Dataset/0869/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0869.json
AIDE/root/autodl-tmp/AIDE_Dataset/2624/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2624.json
AIDE/root/autodl-tmp/AIDE_Dataset/1187/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1187.json
AIDE/root/autodl-tmp/AIDE_Dataset/1421/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1421.json
AIDE/root/autodl-tmp/AIDE_Dataset/2403/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2403.json
AIDE/root/autodl-tmp/AIDE_Dataset/0713/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0713.json
AIDE/root/autodl-tmp/AIDE_Dataset/1786/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1786.json
AIDE/root/autodl-tmp/AIDE_Dataset/1643/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1643.json
AIDE/root/autodl-tmp/AIDE_Dataset/0104/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0104.json
AIDE/root/autodl-tmp/AIDE_Dataset/2258/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2258.json
AIDE/root/autodl-tmp/AIDE_Dataset/2599/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2599.json
AIDE/root/autodl-tmp/AIDE_Dataset/2760/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2760.json
AIDE/root/autodl-tmp/AIDE_Dataset/0570/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0570.json
AIDE/root/autodl-tmp/AIDE_Dataset/2513/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2513.json
AIDE/root/autodl-tmp/AIDE_Dataset/2955/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2955.json
AIDE/root/autodl-tmp/AIDE_Dataset/0115/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0115.json
AIDE/root/autodl-tmp/AIDE_Dataset/2584/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2584.json
AIDE/root/autodl-tmp/AIDE_Dataset/0089/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0089.json
AIDE/root/autodl-tmp/AIDE_Dataset/2958/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2958.json
AIDE/root/autodl-tmp/AIDE_Dataset/0055/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0055.json
AIDE/root/autodl-tmp/AIDE_Dataset/1296/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1296.json
AIDE/root/autodl-tmp/AIDE_Dataset/0803/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0803.json
AIDE/root/autodl-tmp/AIDE_Dataset/2476/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2476.json
AIDE/root/autodl-tmp/AIDE_Dataset/2741/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2741.json
AIDE/root/autodl-tmp/AIDE_Dataset/1094/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1094.json
AIDE/root/autodl-tmp/AIDE_Dataset/1952/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1952.json
AIDE/root/autodl-tmp/AIDE_Dataset/0288/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0288.json
AIDE/root/autodl-tmp/AIDE_Dataset/0209/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0209.json
AIDE/root/autodl-tmp/AIDE_Dataset/2917/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2917.json
AIDE/root/autodl-tmp/AIDE_Dataset/0067/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0067.json
AIDE/root/autodl-tmp/AIDE_Dataset/1316/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1316.json
AIDE/root/autodl-tmp/AIDE_Dataset/2826/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2826.json
AIDE/root/autodl-tmp/AIDE_Dataset/0260/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0260.json
AIDE/root/autodl-tmp/AIDE_Dataset/2014/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2014.json
AIDE/root/autodl-tmp/AIDE_Dataset/1393/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1393.json
AIDE/root/autodl-tmp/AIDE_Dataset/1763/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1763.json
AIDE/root/autodl-tmp/AIDE_Dataset/0160/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0160.json
AIDE/root/autodl-tmp/AIDE_Dataset/1432/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1432.json
AIDE/root/autodl-tmp/AIDE_Dataset/1339/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1339.json
